Invoice,StockCode,Quantity,InvoiceDate,Price,CustomerID,Country
491805,84997B,6,2009-12-14 13:10:00,3.75,12613,Germany
491805,84997A,6,2009-12-14 13:10:00,3.75,12613,Germany
491805,20754,6,2009-12-14 13:10:00,2.1,12613,Germany
491805,22352,6,2009-12-14 13:10:00,2.55,12613,Germany
491805,21673,12,2009-12-14 13:10:00,1.25,12613,Germany
491805,21672,12,2009-12-14 13:10:00,1.25,12613,Germany
491805,21671,12,2009-12-14 13:10:00,1.25,12613,Germany
491805,21669,12,2009-12-14 13:10:00,1.25,12613,Germany
491805,21668,12,2009-12-14 13:10:00,1.25,12613,Germany
491805,21286,12,2009-12-14 13:10:00,2.55,12613,Germany
491805,21285,12,2009-12-14 13:10:00,2.1,12613,Germany
491805,21284,12,2009-12-14 13:10:00,1.69,12613,Germany
491805,21675,12,2009-12-14 13:10:00,0.85,12613,Germany
491805,84692,25,2009-12-14 13:10:00,0.42,12613,Germany
491805,22090,6,2009-12-14 13:10:00,2.95,12613,Germany
491805,21077,12,2009-12-14 13:10:00,0.85,12613,Germany
491805,22332,8,2009-12-14 13:10:00,1.65,12613,Germany
491805,22331,8,2009-12-14 13:10:00,1.65,12613,Germany
491805,21380,6,2009-12-14 13:10:00,2.95,12613,Germany
491805,47590A,3,2009-12-14 13:10:00,5.45,12613,Germany
491805,21126,12,2009-12-14 13:10:00,1.25,12613,Germany
491805,21125,12,2009-12-14 13:10:00,1.25,12613,Germany
491805,21121,24,2009-12-14 13:10:00,1.25,12613,Germany
491805,20713,10,2009-12-14 13:10:00,1.95,12613,Germany
491805,20711,20,2009-12-14 13:10:00,1.95,12613,Germany
491805,22242,12,2009-12-14 13:10:00,1.65,12613,Germany
491805,22232,8,2009-12-14 13:10:00,1.65,12613,Germany
491805,22243,12,2009-12-14 13:10:00,1.65,12613,Germany
491805,85232B,6,2009-12-14 13:10:00,4.95,12613,Germany
491805,22255,12,2009-12-14 13:10:00,0.85,12613,Germany
491805,22254,12,2009-12-14 13:10:00,1.25,12613,Germany
491805,21440,12,2009-12-14 13:10:00,1.25,12613,Germany
491805,84568,288,2009-12-14 13:10:00,0.21,12613,Germany
491805,20750,4,2009-12-14 13:10:00,7.95,12613,Germany
491805,22138,3,2009-12-14 13:10:00,4.95,12613,Germany
491805,21249,6,2009-12-14 13:10:00,2.95,12613,Germany
491805,21542,12,2009-12-14 13:10:00,0.85,12613,Germany
491805,21482,6,2009-12-14 13:10:00,2.95,12613,Germany
491805,21680,12,2009-12-14 13:10:00,0.85,12613,Germany
491805,21918,24,2009-12-14 13:10:00,0.42,12613,Germany
491805,21791,12,2009-12-14 13:10:00,1.25,12613,Germany
491805,POST,7,2009-12-14 13:10:00,18.0,12613,Germany
491988,21559,6,2009-12-15 10:02:00,2.55,13902,Denmark
491988,79323P,12,2009-12-15 10:02:00,6.75,13902,Denmark
491988,79323W,24,2009-12-15 10:02:00,5.45,13902,Denmark
491988,21702,12,2009-12-15 10:02:00,1.69,13902,Denmark
491988,21699,12,2009-12-15 10:02:00,1.69,13902,Denmark
491988,21282,24,2009-12-15 10:02:00,3.75,13902,Denmark
491988,POST,4,2009-12-15 10:02:00,18.0,13902,Denmark
492015,84990,48,2009-12-15 12:00:00,0.55,14911,EIRE
492015,21843,6,2009-12-15 12:00:00,10.95,14911,EIRE
492015,84782B,2,2009-12-15 12:00:00,12.75,14911,EIRE
492015,21479,4,2009-12-15 12:00:00,3.75,14911,EIRE
492015,22114,4,2009-12-15 12:00:00,3.95,14911,EIRE
492015,22111,3,2009-12-15 12:00:00,4.95,14911,EIRE
492015,22215,2,2009-12-15 12:00:00,8.5,14911,EIRE
492015,21659,2,2009-12-15 12:00:00,14.95,14911,EIRE
492015,22184,2,2009-12-15 12:00:00,8.5,14911,EIRE
492015,72760B,2,2009-12-15 12:00:00,9.95,14911,EIRE
492015,37503,12,2009-12-15 12:00:00,9.95,14911,EIRE
492015,84782A,1,2009-12-15 12:00:00,12.75,14911,EIRE
492015,22112,3,2009-12-15 12:00:00,4.95,14911,EIRE
492015,20681,6,2009-12-15 12:00:00,3.25,14911,EIRE
492015,20682,6,2009-12-15 12:00:00,3.25,14911,EIRE
492015,21918,24,2009-12-15 12:00:00,0.42,14911,EIRE
492015,21833,48,2009-12-15 12:00:00,1.69,14911,EIRE
492015,21641,24,2009-12-15 12:00:00,0.85,14911,EIRE
492015,22313,4,2009-12-15 12:00:00,4.95,14911,EIRE
492015,22312,4,2009-12-15 12:00:00,4.95,14911,EIRE
492015,20733,10,2009-12-15 12:00:00,0.85,14911,EIRE
492015,47503E,12,2009-12-15 12:00:00,1.25,14911,EIRE
492015,22075,24,2009-12-15 12:00:00,1.65,14911,EIRE
492015,85049A,12,2009-12-15 12:00:00,1.25,14911,EIRE
492015,85049E,12,2009-12-15 12:00:00,1.25,14911,EIRE
492015,22082,10,2009-12-15 12:00:00,1.65,14911,EIRE
492015,21842,6,2009-12-15 12:00:00,2.55,14911,EIRE
492015,22211,12,2009-12-15 12:00:00,1.65,14911,EIRE
492015,21846,24,2009-12-15 12:00:00,1.25,14911,EIRE
492015,21849,24,2009-12-15 12:00:00,1.25,14911,EIRE
492015,21851,6,2009-12-15 12:00:00,4.95,14911,EIRE
492015,21850,3,2009-12-15 12:00:00,4.95,14911,EIRE
492015,21847,3,2009-12-15 12:00:00,4.95,14911,EIRE
492015,21880,12,2009-12-15 12:00:00,0.65,14911,EIRE
492015,21884,12,2009-12-15 12:00:00,0.65,14911,EIRE
492015,21790,24,2009-12-15 12:00:00,0.85,14911,EIRE
492015,48197,4,2009-12-15 12:00:00,6.75,14911,EIRE
492015,22076,12,2009-12-15 12:00:00,1.65,14911,EIRE
492015,22109,8,2009-12-15 12:00:00,3.75,14911,EIRE
492015,22347,12,2009-12-15 12:00:00,1.25,14911,EIRE
492015,22107,16,2009-12-15 12:00:00,3.39,14911,EIRE
492015,22110,4,2009-12-15 12:00:00,3.45,14911,EIRE
492015,84029E,4,2009-12-15 12:00:00,3.75,14911,EIRE
492015,84031A,3,2009-12-15 12:00:00,4.65,14911,EIRE
492015,84031B,3,2009-12-15 12:00:00,4.65,14911,EIRE
492015,84032A,6,2009-12-15 12:00:00,2.95,14911,EIRE
492015,84032B,6,2009-12-15 12:00:00,2.95,14911,EIRE
492015,21485,3,2009-12-15 12:00:00,4.95,14911,EIRE
492015,21482,6,2009-12-15 12:00:00,2.95,14911,EIRE
492015,21868,12,2009-12-15 12:00:00,1.25,14911,EIRE
492015,21874,24,2009-12-15 12:00:00,1.25,14911,EIRE
492015,22197,48,2009-12-15 12:00:00,0.85,14911,EIRE
492015,22198,36,2009-12-15 12:00:00,1.65,14911,EIRE
492015,22063,6,2009-12-15 12:00:00,2.95,14911,EIRE
492015,22061,4,2009-12-15 12:00:00,9.95,14911,EIRE
492015,37449,2,2009-12-15 12:00:00,9.95,14911,EIRE
492015,15056BL,3,2009-12-15 12:00:00,5.95,14911,EIRE
492015,15056N,3,2009-12-15 12:00:00,5.95,14911,EIRE
492092,85049E,12,2009-12-15 14:03:00,1.25,14156,EIRE
492092,21784,2,2009-12-15 14:03:00,9.95,14156,EIRE
492092,72008,12,2009-12-15 14:03:00,0.42,14156,EIRE
492092,22196,12,2009-12-15 14:03:00,0.85,14156,EIRE
492092,21563,6,2009-12-15 14:03:00,2.95,14156,EIRE
492092,22108,4,2009-12-15 14:03:00,3.75,14156,EIRE
492092,20754,6,2009-12-15 14:03:00,2.1,14156,EIRE
492092,21210,12,2009-12-15 14:03:00,1.45,14156,EIRE
492092,21872,12,2009-12-15 14:03:00,1.25,14156,EIRE
492092,21697,12,2009-12-15 14:03:00,1.69,14156,EIRE
492092,85220,12,2009-12-15 14:03:00,1.65,14156,EIRE
492092,21539,3,2009-12-15 14:03:00,4.95,14156,EIRE
492092,21537,4,2009-12-15 14:03:00,4.25,14156,EIRE
492092,21535,6,2009-12-15 14:03:00,2.55,14156,EIRE
492092,21527,2,2009-12-15 14:03:00,7.95,14156,EIRE
492092,21843,2,2009-12-15 14:03:00,10.95,14156,EIRE
492092,20914,6,2009-12-15 14:03:00,2.95,14156,EIRE
492092,22348,12,2009-12-15 14:03:00,0.85,14156,EIRE
492092,22315,12,2009-12-15 14:03:00,1.25,14156,EIRE
492092,37494A,6,2009-12-15 14:03:00,2.95,14156,EIRE
492092,21592,24,2009-12-15 14:03:00,1.25,14156,EIRE
492092,20617,6,2009-12-15 14:03:00,2.1,14156,EIRE
492092,21257,2,2009-12-15 14:03:00,7.95,14156,EIRE
492092,21259,2,2009-12-15 14:03:00,5.95,14156,EIRE
492092,21258,2,2009-12-15 14:03:00,12.75,14156,EIRE
492092,21430,4,2009-12-15 14:03:00,3.75,14156,EIRE
492092,21431,8,2009-12-15 14:03:00,1.65,14156,EIRE
492092,22110,4,2009-12-15 14:03:00,3.45,14156,EIRE
492092,22111,3,2009-12-15 14:03:00,4.95,14156,EIRE
492092,21842,6,2009-12-15 14:03:00,2.55,14156,EIRE
492092,21888,4,2009-12-15 14:03:00,3.75,14156,EIRE
492092,21918,24,2009-12-15 14:03:00,0.42,14156,EIRE
492092,21791,12,2009-12-15 14:03:00,1.25,14156,EIRE
492092,21912,4,2009-12-15 14:03:00,3.75,14156,EIRE
492092,22197,12,2009-12-15 14:03:00,0.85,14156,EIRE
492092,21788,24,2009-12-15 14:03:00,0.85,14156,EIRE
492092,84519A,6,2009-12-15 14:03:00,2.95,14156,EIRE
492092,84032B,6,2009-12-15 14:03:00,2.95,14156,EIRE
492092,84032A,6,2009-12-15 14:03:00,2.95,14156,EIRE
492092,84031B,3,2009-12-15 14:03:00,4.65,14156,EIRE
492092,84031A,3,2009-12-15 14:03:00,4.65,14156,EIRE
492092,C2,1,2009-12-15 14:03:00,50.0,14156,EIRE
492248,21429,48,2009-12-16 10:28:00,1.45,14646,Netherlands
492248,85232D,24,2009-12-16 10:28:00,4.25,14646,Netherlands
492248,85232B,24,2009-12-16 10:28:00,4.25,14646,Netherlands
492248,22275,12,2009-12-16 10:28:00,7.65,14646,Netherlands
492248,22276,12,2009-12-16 10:28:00,2.55,14646,Netherlands
492248,22277,12,2009-12-16 10:28:00,2.1,14646,Netherlands
492248,POST,6,2009-12-16 10:28:00,15.0,14646,Netherlands
492251,21890,6,2009-12-16 10:51:00,2.95,14156,EIRE
492251,22114,4,2009-12-16 10:51:00,3.95,14156,EIRE
492251,21484,4,2009-12-16 10:51:00,3.45,14156,EIRE
492251,22111,3,2009-12-16 10:51:00,4.95,14156,EIRE
492251,85099C,10,2009-12-16 10:51:00,1.95,14156,EIRE
492251,85099F,10,2009-12-16 10:51:00,1.95,14156,EIRE
492251,21929,10,2009-12-16 10:51:00,1.95,14156,EIRE
492251,85060,12,2009-12-16 10:51:00,1.25,14156,EIRE
492251,21589,12,2009-12-16 10:51:00,2.55,14156,EIRE
492251,22055,8,2009-12-16 10:51:00,1.65,14156,EIRE
492251,22061,2,2009-12-16 10:51:00,9.95,14156,EIRE
492251,21232,12,2009-12-16 10:51:00,1.25,14156,EIRE
492251,22054,8,2009-12-16 10:51:00,1.65,14156,EIRE
492251,22060,2,2009-12-16 10:51:00,9.95,14156,EIRE
492251,22315,12,2009-12-16 10:51:00,1.25,14156,EIRE
492251,21592,24,2009-12-16 10:51:00,1.25,14156,EIRE
492251,21157,6,2009-12-16 10:51:00,2.1,14156,EIRE
492251,22356,10,2009-12-16 10:51:00,0.85,14156,EIRE
492251,85099B,10,2009-12-16 10:51:00,1.95,14156,EIRE
492251,21041,6,2009-12-16 10:51:00,2.95,14156,EIRE
492251,20975,24,2009-12-16 10:51:00,0.65,14156,EIRE
492251,21843,3,2009-12-16 10:51:00,10.95,14156,EIRE
492251,20913,6,2009-12-16 10:51:00,2.95,14156,EIRE
492251,20914,6,2009-12-16 10:51:00,2.95,14156,EIRE
492251,21535,6,2009-12-16 10:51:00,2.55,14156,EIRE
492251,21527,2,2009-12-16 10:51:00,7.95,14156,EIRE
492251,21947,12,2009-12-16 10:51:00,1.25,14156,EIRE
492251,21874,12,2009-12-16 10:51:00,1.25,14156,EIRE
492251,22305,6,2009-12-16 10:51:00,2.55,14156,EIRE
492251,22304,6,2009-12-16 10:51:00,2.55,14156,EIRE
492251,84992,24,2009-12-16 10:51:00,0.55,14156,EIRE
492251,20754,6,2009-12-16 10:51:00,2.1,14156,EIRE
492251,20752,6,2009-12-16 10:51:00,2.1,14156,EIRE
492251,20753,6,2009-12-16 10:51:00,2.1,14156,EIRE
492251,20751,12,2009-12-16 10:51:00,2.1,14156,EIRE
492251,22199,4,2009-12-16 10:51:00,4.25,14156,EIRE
492251,22195,12,2009-12-16 10:51:00,1.65,14156,EIRE
492251,22134,12,2009-12-16 10:51:00,0.42,14156,EIRE
492251,22353,6,2009-12-16 10:51:00,2.55,14156,EIRE
492251,21931,10,2009-12-16 10:51:00,1.95,14156,EIRE
492251,21054,2,2009-12-16 10:51:00,8.95,14156,EIRE
492251,21056,2,2009-12-16 10:51:00,8.95,14156,EIRE
492251,84581,4,2009-12-16 10:51:00,3.75,14156,EIRE
492251,21833,12,2009-12-16 10:51:00,1.69,14156,EIRE
492251,21826,12,2009-12-16 10:51:00,1.25,14156,EIRE
492251,22139,3,2009-12-16 10:51:00,4.95,14156,EIRE
492251,22138,3,2009-12-16 10:51:00,4.95,14156,EIRE
492251,21561,6,2009-12-16 10:51:00,2.55,14156,EIRE
492251,21892,12,2009-12-16 10:51:00,1.25,14156,EIRE
492356,22139,6,2009-12-16 13:15:00,4.95,12586,Italy
492356,84313B,2,2009-12-16 13:15:00,4.25,12586,Italy
492356,70007,12,2009-12-16 13:15:00,1.65,12586,Italy
492356,22311,6,2009-12-16 13:15:00,4.95,12586,Italy
492356,21717,8,2009-12-16 13:15:00,2.55,12586,Italy
492356,82607C,6,2009-12-16 13:15:00,1.25,12586,Italy
492356,21040,6,2009-12-16 13:15:00,2.55,12586,Italy
492356,21125,24,2009-12-16 13:15:00,1.25,12586,Italy
492356,21126,24,2009-12-16 13:15:00,1.25,12586,Italy
492356,79072,8,2009-12-16 13:15:00,8.95,12586,Italy
492356,20716,10,2009-12-16 13:15:00,1.25,12586,Italy
492356,20717,10,2009-12-16 13:15:00,1.25,12586,Italy
492356,22278,3,2009-12-16 13:15:00,4.95,12586,Italy
492356,85063,1,2009-12-16 13:15:00,16.95,12586,Italy
492356,21429,8,2009-12-16 13:15:00,1.65,12586,Italy
492356,47591D,8,2009-12-16 13:15:00,1.95,12586,Italy
492356,22138,3,2009-12-16 13:15:00,4.95,12586,Italy
492356,22314,6,2009-12-16 13:15:00,4.95,12586,Italy
492356,22312,6,2009-12-16 13:15:00,4.95,12586,Italy
492397,84520D,12,2009-12-16 15:24:00,0.85,12359,Cyprus
492397,22051,200,2009-12-16 15:24:00,0.34,12359,Cyprus
492439,84997B,144,2009-12-17 10:39:00,3.39,12557,Spain
492439,84997D,216,2009-12-17 10:39:00,3.39,12557,Spain
492439,84997C,216,2009-12-17 10:39:00,3.39,12557,Spain
492446,84997B,24,2009-12-17 11:11:00,3.75,13520,Switzerland
492446,84997C,24,2009-12-17 11:11:00,3.75,13520,Switzerland
492446,21432,4,2009-12-17 11:11:00,5.95,13520,Switzerland
492446,84997D,6,2009-12-17 11:11:00,3.75,13520,Switzerland
492446,21731,36,2009-12-17 11:11:00,1.65,13520,Switzerland
492446,22243,12,2009-12-17 11:11:00,1.65,13520,Switzerland
492446,22242,12,2009-12-17 11:11:00,1.65,13520,Switzerland
492446,84691,12,2009-12-17 11:11:00,0.85,13520,Switzerland
492446,21155,6,2009-12-17 11:11:00,2.1,13520,Switzerland
492446,21496,25,2009-12-17 11:11:00,0.42,13520,Switzerland
492446,20750,4,2009-12-17 11:11:00,7.95,13520,Switzerland
492446,20675,16,2009-12-17 11:11:00,1.25,13520,Switzerland
492446,20676,16,2009-12-17 11:11:00,1.25,13520,Switzerland
492446,POST,3,2009-12-17 11:11:00,40.0,13520,Switzerland
492446,85099B,20,2009-12-17 11:11:00,1.95,13520,Switzerland
492650,M,1,2009-12-17 17:43:00,803.25,14911,EIRE
492711,21525,1,2009-12-18 10:09:00,6.75,12471,Germany
492713,21525,1,2009-12-18 10:11:00,6.75,12471,Germany
492716,22203,4,2009-12-18 10:25:00,3.75,12708,Germany
492716,22242,12,2009-12-18 10:25:00,1.65,12708,Germany
492716,22199,4,2009-12-18 10:25:00,4.25,12708,Germany
492716,20676,8,2009-12-18 10:25:00,1.25,12708,Germany
492716,21242,8,2009-12-18 10:25:00,1.69,12708,Germany
492716,21533,3,2009-12-18 10:25:00,4.95,12708,Germany
492716,22255,12,2009-12-18 10:25:00,0.85,12708,Germany
492716,84029G,4,2009-12-18 10:25:00,3.75,12708,Germany
492716,22193,2,2009-12-18 10:25:00,8.5,12708,Germany
492716,21077,12,2009-12-18 10:25:00,0.85,12708,Germany
492716,21717,8,2009-12-18 10:25:00,2.55,12708,Germany
492716,21164,6,2009-12-18 10:25:00,2.95,12708,Germany
492716,21238,8,2009-12-18 10:25:00,0.85,12708,Germany
492716,POST,1,2009-12-18 10:25:00,18.0,12708,Germany
492724,20657,100,2009-12-18 10:59:00,0.38,14646,Netherlands
492724,20707,192,2009-12-18 10:59:00,0.38,14646,Netherlands
492724,20714,200,2009-12-18 10:59:00,0.38,14646,Netherlands
492724,20941,144,2009-12-18 10:59:00,0.38,14646,Netherlands
492724,21033,100,2009-12-18 10:59:00,1.25,14646,Netherlands
492724,21579,144,2009-12-18 10:59:00,0.85,14646,Netherlands
492724,21581,96,2009-12-18 10:59:00,0.85,14646,Netherlands
492724,21946,96,2009-12-18 10:59:00,0.38,14646,Netherlands
492724,21944,96,2009-12-18 10:59:00,0.38,14646,Netherlands
492724,21945,192,2009-12-18 10:59:00,0.38,14646,Netherlands
492724,21117,24,2009-12-18 10:59:00,1.25,14646,Netherlands
492724,22236,24,2009-12-18 10:59:00,10.95,14646,Netherlands
492724,22243,192,2009-12-18 10:59:00,1.45,14646,Netherlands
492724,22244,96,2009-12-18 10:59:00,1.65,14646,Netherlands
492724,22282,8,2009-12-18 10:59:00,10.95,14646,Netherlands
492724,22283,16,2009-12-18 10:59:00,6.95,14646,Netherlands
492724,85132B,12,2009-12-18 10:59:00,3.95,14646,Netherlands
492724,85132A,12,2009-12-18 10:59:00,3.95,14646,Netherlands
492724,85132C,12,2009-12-18 10:59:00,3.95,14646,Netherlands
492724,21717,32,2009-12-18 10:59:00,2.1,14646,Netherlands
492724,22146,120,2009-12-18 10:59:00,1.65,14646,Netherlands
492724,22148,120,2009-12-18 10:59:00,1.65,14646,Netherlands
492724,22285,288,2009-12-18 10:59:00,1.45,14646,Netherlands
492724,22292,288,2009-12-18 10:59:00,1.25,14646,Netherlands
492724,35915B,288,2009-12-18 10:59:00,1.27,14646,Netherlands
492724,35915A,288,2009-12-18 10:59:00,1.27,14646,Netherlands
492724,35915C,288,2009-12-18 10:59:00,1.27,14646,Netherlands
492724,20726,100,2009-12-18 10:59:00,1.45,14646,Netherlands
492724,20719,100,2009-12-18 10:59:00,0.72,14646,Netherlands
492724,21218,48,2009-12-18 10:59:00,3.25,14646,Netherlands
492724,21843,24,2009-12-18 10:59:00,9.95,14646,Netherlands
492724,21481,72,2009-12-18 10:59:00,2.55,14646,Netherlands
492724,21482,72,2009-12-18 10:59:00,2.55,14646,Netherlands
492724,21485,72,2009-12-18 10:59:00,4.25,14646,Netherlands
492724,21094,96,2009-12-18 10:59:00,0.64,14646,Netherlands
492724,21479,48,2009-12-18 10:59:00,3.39,14646,Netherlands
492724,84997C,72,2009-12-18 10:59:00,3.39,14646,Netherlands
492724,84836,216,2009-12-18 10:59:00,1.06,14646,Netherlands
492724,10123C,96,2009-12-18 10:59:00,0.53,14646,Netherlands
492724,21390,288,2009-12-18 10:59:00,1.06,14646,Netherlands
492724,21563,120,2009-12-18 10:59:00,2.55,14646,Netherlands
492724,21564,60,2009-12-18 10:59:00,2.55,14646,Netherlands
492724,22231,48,2009-12-18 10:59:00,1.25,14646,Netherlands
492724,84748,96,2009-12-18 10:59:00,2.95,14646,Netherlands
492724,22147,120,2009-12-18 10:59:00,1.25,14646,Netherlands
492724,21385,288,2009-12-18 10:59:00,0.72,14646,Netherlands
492724,85194L,144,2009-12-18 10:59:00,0.72,14646,Netherlands
492724,85189,288,2009-12-18 10:59:00,0.72,14646,Netherlands
492724,85195,96,2009-12-18 10:59:00,1.69,14646,Netherlands
492724,84975,72,2009-12-18 10:59:00,1.45,14646,Netherlands
492724,21985,432,2009-12-18 10:59:00,0.25,14646,Netherlands
492724,85184C,24,2009-12-18 10:59:00,2.55,14646,Netherlands
492742,84946,12,2009-12-18 12:33:00,1.25,12455,Cyprus
492742,82482,6,2009-12-18 12:33:00,2.55,12455,Cyprus
492742,82494L,6,2009-12-18 12:33:00,2.95,12455,Cyprus
492742,84684,8,2009-12-18 12:33:00,2.55,12455,Cyprus
492742,84818,6,2009-12-18 12:33:00,2.55,12455,Cyprus
492742,21272,12,2009-12-18 12:33:00,1.25,12455,Cyprus
492742,84406B,8,2009-12-18 12:33:00,3.25,12455,Cyprus
492742,21185,3,2009-12-18 12:33:00,6.35,12455,Cyprus
492742,84688,6,2009-12-18 12:33:00,4.25,12455,Cyprus
492742,21764,2,2009-12-18 12:33:00,39.95,12455,Cyprus
492742,21768,1,2009-12-18 12:33:00,14.95,12455,Cyprus
492742,22172,2,2009-12-18 12:33:00,8.5,12455,Cyprus
492742,22171,2,2009-12-18 12:33:00,8.5,12455,Cyprus
492742,82580,12,2009-12-18 12:33:00,0.55,12455,Cyprus
492742,21164,6,2009-12-18 12:33:00,2.95,12455,Cyprus
492742,21165,12,2009-12-18 12:33:00,1.69,12455,Cyprus
492742,21179,12,2009-12-18 12:33:00,1.25,12455,Cyprus
492742,21770,2,2009-12-18 12:33:00,4.95,12455,Cyprus
492742,21908,6,2009-12-18 12:33:00,2.1,12455,Cyprus
492742,21911,12,2009-12-18 12:33:00,1.65,12455,Cyprus
492742,21171,12,2009-12-18 12:33:00,1.45,12455,Cyprus
492742,21175,6,2009-12-18 12:33:00,2.1,12455,Cyprus
492742,82578,12,2009-12-18 12:33:00,0.55,12455,Cyprus
492742,82581,12,2009-12-18 12:33:00,0.55,12455,Cyprus
492742,21274,1,2009-12-18 12:33:00,12.75,12455,Cyprus
492742,21276,2,2009-12-18 12:33:00,6.95,12455,Cyprus
492742,21780,1,2009-12-18 12:33:00,14.95,12455,Cyprus
492742,20845,2,2009-12-18 12:33:00,6.35,12455,Cyprus
492742,21340,8,2009-12-18 12:33:00,9.95,12455,Cyprus
492742,84815,3,2009-12-18 12:33:00,4.25,12455,Cyprus
492742,21523,2,2009-12-18 12:33:00,6.75,12455,Cyprus
492742,21524,2,2009-12-18 12:33:00,6.75,12455,Cyprus
492742,48103,2,2009-12-18 12:33:00,6.75,12455,Cyprus
492742,48187,2,2009-12-18 12:33:00,6.75,12455,Cyprus
492742,48188,2,2009-12-18 12:33:00,6.75,12455,Cyprus
492742,48195,2,2009-12-18 12:33:00,6.75,12455,Cyprus
492742,85065,1,2009-12-18 12:33:00,12.75,12455,Cyprus
492742,84880,3,2009-12-18 12:33:00,5.95,12455,Cyprus
492742,85121B,2,2009-12-18 12:33:00,8.5,12455,Cyprus
492742,85121C,2,2009-12-18 12:33:00,8.5,12455,Cyprus
492742,47568,6,2009-12-18 12:33:00,2.1,12455,Cyprus
492742,84691,12,2009-12-18 12:33:00,0.85,12455,Cyprus
492742,20998,6,2009-12-18 12:33:00,2.95,12455,Cyprus
492742,21836,4,2009-12-18 12:33:00,3.75,12455,Cyprus
492742,21407,3,2009-12-18 12:33:00,4.25,12455,Cyprus
492742,21411,3,2009-12-18 12:33:00,4.25,12455,Cyprus
492742,21303,4,2009-12-18 12:33:00,14.75,12455,Cyprus
492742,84686,4,2009-12-18 12:33:00,4.25,12455,Cyprus
492742,22096,12,2009-12-18 12:33:00,1.25,12455,Cyprus
492742,22097,12,2009-12-18 12:33:00,1.25,12455,Cyprus
492742,21257,2,2009-12-18 12:33:00,7.95,12455,Cyprus
492742,10133,10,2009-12-18 12:33:00,0.85,12455,Cyprus
492742,20984,12,2009-12-18 12:33:00,0.85,12455,Cyprus
492742,21428,4,2009-12-18 12:33:00,4.25,12455,Cyprus
492742,84689,3,2009-12-18 12:33:00,5.95,12455,Cyprus
492742,84685,4,2009-12-18 12:33:00,3.75,12455,Cyprus
492742,85232A,3,2009-12-18 12:33:00,4.95,12455,Cyprus
492742,84658,4,2009-12-18 12:33:00,6.95,12455,Cyprus
492742,84907,4,2009-12-18 12:33:00,7.65,12455,Cyprus
492742,84918,4,2009-12-18 12:33:00,6.95,12455,Cyprus
492742,84919,4,2009-12-18 12:33:00,6.95,12455,Cyprus
492742,20840,6,2009-12-18 12:33:00,2.95,12455,Cyprus
492742,21837,6,2009-12-18 12:33:00,5.95,12455,Cyprus
492742,46000S,10,2009-12-18 12:33:00,1.45,12455,Cyprus
492742,46000M,18,2009-12-18 12:33:00,1.55,12455,Cyprus
492742,84910A,4,2009-12-18 12:33:00,5.95,12455,Cyprus
492742,84657,4,2009-12-18 12:33:00,5.95,12455,Cyprus
492742,84622,4,2009-12-18 12:33:00,5.95,12455,Cyprus
492742,84620,4,2009-12-18 12:33:00,5.95,12455,Cyprus
492742,21040,6,2009-12-18 12:33:00,2.55,12455,Cyprus
492742,21929,10,2009-12-18 12:33:00,1.95,12455,Cyprus
492742,21928,10,2009-12-18 12:33:00,1.95,12455,Cyprus
492742,20749,2,2009-12-18 12:33:00,7.95,12455,Cyprus
492742,15039,10,2009-12-18 12:33:00,0.85,12455,Cyprus
492742,15056N,3,2009-12-18 12:33:00,5.95,12455,Cyprus
492742,20679,3,2009-12-18 12:33:00,5.95,12455,Cyprus
492742,85014D,3,2009-12-18 12:33:00,5.95,12455,Cyprus
492742,21484,4,2009-12-18 12:33:00,3.45,12455,Cyprus
492742,22111,3,2009-12-18 12:33:00,4.95,12455,Cyprus
492742,21323,3,2009-12-18 12:33:00,4.25,12455,Cyprus
492742,21324,6,2009-12-18 12:33:00,2.95,12455,Cyprus
492742,21730,3,2009-12-18 12:33:00,4.95,12455,Cyprus
492742,21733,6,2009-12-18 12:33:00,2.95,12455,Cyprus
492742,71459,12,2009-12-18 12:33:00,0.85,12455,Cyprus
492742,84948,6,2009-12-18 12:33:00,1.65,12455,Cyprus
492742,84949,6,2009-12-18 12:33:00,1.65,12455,Cyprus
492742,85123A,12,2009-12-18 12:33:00,2.95,12455,Cyprus
492742,21326,12,2009-12-18 12:33:00,0.65,12455,Cyprus
492742,21736,6,2009-12-18 12:33:00,2.1,12455,Cyprus
492744,20717,10,2009-12-18 12:44:00,1.25,12422,Australia
492744,20730,10,2009-12-18 12:44:00,1.25,12422,Australia
492744,20728,10,2009-12-18 12:44:00,1.65,12422,Australia
492744,20727,10,2009-12-18 12:44:00,1.65,12422,Australia
492744,22355,20,2009-12-18 12:44:00,0.85,12422,Australia
492749,16119,12,2009-12-18 13:35:00,1.25,14911,EIRE
492749,21754,3,2009-12-18 13:35:00,5.95,14911,EIRE
492749,22120,3,2009-12-18 13:35:00,9.95,14911,EIRE
492749,48188,2,2009-12-18 13:35:00,6.75,14911,EIRE
492749,21523,2,2009-12-18 13:35:00,6.75,14911,EIRE
492749,48187,2,2009-12-18 13:35:00,6.75,14911,EIRE
492749,22122,12,2009-12-18 13:35:00,2.95,14911,EIRE
492749,21843,2,2009-12-18 13:35:00,10.95,14911,EIRE
492749,22180,4,2009-12-18 13:35:00,9.95,14911,EIRE
492749,37503,2,2009-12-18 13:35:00,10.75,14911,EIRE
492749,79072,4,2009-12-18 13:35:00,9.95,14911,EIRE
